user_id,install_date,event_date,country,device,ab_group,acquisition_channel,session_length,revenue
842,2026-01-27,2026-01-29,DE,iOS,B,Ads,40,5
843,2026-01-10,2026-01-10,DE,Android,B,Organic,23,5
843,2026-01-10,2026-01-11,DE,Android,B,Organic,26,5
843,2026-01-10,2026-01-14,DE,Android,B,Organic,52,10
843,2026-01-10,2026-01-16,DE,Android,B,Organic,10,5
844,2026-01-26,2026-01-26,IN,Android,A,Organic,51,0
844,2026-01-26,2026-01-27,IN,Android,A,Organic,17,0
845,2026-01-19,2026-01-20,US,iOS,A,Ads,32,5
845,2026-01-19,2026-01-21,US,iOS,A,Ads,22,0
845,2026-01-19,2026-01-22,US,iOS,A,Ads,27,5
845,2026-01-19,2026-01-23,US,iOS,A,Ads,21,5
846,2026-01-07,2026-01-07,US,Android,B,Ads,54,0
847,2026-01-30,2026-01-30,FI,Android,B,Ads,49,0
847,2026-01-30,2026-01-31,FI,Android,B,Ads,27,0
847,2026-01-30,2026-02-01,FI,Android,B,Ads,5,5
847,2026-01-30,2026-02-03,FI,Android,B,Ads,51,5
848,2026-01-03,2026-01-03,US,Android,A,Ads,9,0
848,2026-01-03,2026-01-04,US,Android,A,Ads,23,2
848,2026-01-03,2026-01-05,US,Android,A,Ads,42,0
849,2026-01-13,2026-01-13,DE,iOS,A,Organic,50,0
850,2026-01-13,2026-01-13,US,iOS,A,Ads,34,5
850,2026-01-13,2026-01-14,US,iOS,A,Ads,36,0
850,2026-01-13,2026-01-16,US,iOS,A,Ads,55,0
850,2026-01-13,2026-01-18,US,iOS,A,Ads,34,2
851,2026-01-18,2026-01-19,FI,Android,B,Referral,51,0
851,2026-01-18,2026-01-20,FI,Android,B,Referral,48,10
851,2026-01-18,2026-01-21,FI,Android,B,Referral,59,10
851,2026-01-18,2026-01-22,FI,Android,B,Referral,59,10
852,2026-01-28,2026-01-29,IN,Android,A,Referral,54,10
853,2026-01-30,2026-01-31,FI,Android,A,Organic,43,10
853,2026-01-30,2026-02-01,FI,Android,A,Organic,19,10
853,2026-01-30,2026-02-04,FI,Android,A,Organic,44,0
854,2026-01-26,2026-01-26,FI,iOS,B,Influencer,45,0
854,2026-01-26,2026-01-27,FI,iOS,B,Influencer,45,0
855,2026-01-20,2026-01-20,IN,iOS,B,Organic,18,10
856,2026-01-28,2026-01-28,FI,Android,B,Organic,54,5
856,2026-01-28,2026-01-29,FI,Android,B,Organic,24,0
856,2026-01-28,2026-01-31,FI,Android,B,Organic,50,0
857,2026-01-08,2026-01-08,FI,Android,B,Influencer,35,0
857,2026-01-08,2026-01-09,FI,Android,B,Influencer,46,3
857,2026-01-08,2026-01-13,FI,Android,B,Influencer,57,3
858,2026-01-29,2026-01-30,US,Android,B,Ads,41,0
859,2026-01-09,2026-01-11,US,Android,A,Influencer,21,0
859,2026-01-09,2026-01-12,US,Android,A,Influencer,42,3
859,2026-01-09,2026-01-13,US,Android,A,Influencer,52,0
859,2026-01-09,2026-01-15,US,Android,A,Influencer,32,0
859,2026-01-09,2026-01-16,US,Android,A,Influencer,38,3
860,2026-01-07,2026-01-11,IN,Android,A,Ads,16,0
860,2026-01-07,2026-01-12,IN,Android,A,Ads,58,5
860,2026-01-07,2026-01-14,IN,Android,A,Ads,19,0
861,2026-01-01,2026-01-01,US,Android,B,Organic,27,5
861,2026-01-01,2026-01-04,US,Android,B,Organic,59,0
861,2026-01-01,2026-01-05,US,Android,B,Organic,51,5
861,2026-01-01,2026-01-06,US,Android,B,Organic,19,5
861,2026-01-01,2026-01-08,US,Android,B,Organic,52,0
862,2026-01-03,2026-01-03,US,iOS,B,Ads,12,0
862,2026-01-03,2026-01-05,US,iOS,B,Ads,41,0
862,2026-01-03,2026-01-06,US,iOS,B,Ads,24,0
862,2026-01-03,2026-01-07,US,iOS,B,Ads,39,5
863,2026-01-13,2026-01-14,FI,Android,B,Referral,21,5
863,2026-01-13,2026-01-15,FI,Android,B,Referral,23,5
863,2026-01-13,2026-01-16,FI,Android,B,Referral,28,0
864,2026-01-28,2026-01-28,DE,iOS,B,Organic,35,5
864,2026-01-28,2026-01-29,DE,iOS,B,Organic,23,0
864,2026-01-28,2026-01-30,DE,iOS,B,Organic,35,0
865,2026-01-30,2026-01-30,US,Android,B,Referral,27,10
865,2026-01-30,2026-02-01,US,Android,B,Referral,49,15
865,2026-01-30,2026-02-02,US,Android,B,Referral,12,5
865,2026-01-30,2026-02-04,US,Android,B,Referral,19,0
866,2026-01-25,2026-01-28,DE,Android,A,Ads,30,2
866,2026-01-25,2026-01-29,DE,Android,A,Ads,18,0
868,2026-01-17,2026-01-20,US,iOS,A,Ads,7,5
868,2026-01-17,2026-01-21,US,iOS,A,Ads,50,0
870,2026-01-24,2026-01-24,IN,iOS,B,Influencer,24,0
870,2026-01-24,2026-01-26,IN,iOS,B,Influencer,29,0
870,2026-01-24,2026-01-27,IN,iOS,B,Influencer,19,3
871,2026-01-01,2026-01-01,IN,Android,A,Ads,58,5
871,2026-01-01,2026-01-02,IN,Android,A,Ads,26,0
872,2026-01-06,2026-01-06,DE,iOS,B,Referral,7,0
872,2026-01-06,2026-01-07,DE,iOS,B,Referral,28,10
872,2026-01-06,2026-01-09,DE,iOS,B,Referral,7,10
873,2026-01-21,2026-01-21,FI,Android,B,Referral,41,15
873,2026-01-21,2026-01-23,FI,Android,B,Referral,24,15
873,2026-01-21,2026-01-24,FI,Android,B,Referral,38,0
873,2026-01-21,2026-01-26,FI,Android,B,Referral,32,15
873,2026-01-21,2026-01-27,FI,Android,B,Referral,13,15
875,2026-01-26,2026-01-28,US,Android,A,Organic,56,5
875,2026-01-26,2026-01-29,US,Android,A,Organic,45,5
875,2026-01-26,2026-01-30,US,Android,A,Organic,46,10
875,2026-01-26,2026-01-31,US,Android,A,Organic,21,5
877,2026-01-13,2026-01-14,DE,Android,A,Ads,39,0
877,2026-01-13,2026-01-15,DE,Android,A,Ads,14,5
878,2026-01-13,2026-01-15,IN,Android,A,Ads,45,2
878,2026-01-13,2026-01-18,IN,Android,A,Ads,26,5
878,2026-01-13,2026-01-19,IN,Android,A,Ads,47,2
879,2026-01-29,2026-01-30,FI,Android,B,Organic,50,0
879,2026-01-29,2026-01-31,FI,Android,B,Organic,45,5
879,2026-01-29,2026-02-01,FI,Android,B,Organic,47,5
880,2026-01-15,2026-01-16,DE,Android,B,Organic,33,10
881,2026-01-21,2026-01-21,IN,iOS,B,Organic,40,0
882,2026-01-16,2026-01-17,DE,Android,A,Organic,35,0
882,2026-01-16,2026-01-19,DE,Android,A,Organic,44,5
883,2026-01-22,2026-01-24,FI,iOS,B,Ads,14,2
883,2026-01-22,2026-01-25,FI,iOS,B,Ads,49,0
883,2026-01-22,2026-01-26,FI,iOS,B,Ads,55,0
884,2026-01-21,2026-01-21,IN,iOS,A,Organic,29,10
884,2026-01-21,2026-01-22,IN,iOS,A,Organic,51,10
884,2026-01-21,2026-01-23,IN,iOS,A,Organic,54,0
884,2026-01-21,2026-01-24,IN,iOS,A,Organic,23,10
884,2026-01-21,2026-01-25,IN,iOS,A,Organic,53,5
884,2026-01-21,2026-01-26,IN,iOS,A,Organic,43,0
885,2026-01-11,2026-01-11,DE,Android,B,Referral,41,5
885,2026-01-11,2026-01-12,DE,Android,B,Referral,24,15
885,2026-01-11,2026-01-13,DE,Android,B,Referral,25,0
885,2026-01-11,2026-01-14,DE,Android,B,Referral,33,5
885,2026-01-11,2026-01-15,DE,Android,B,Referral,10,15
885,2026-01-11,2026-01-16,DE,Android,B,Referral,46,10
885,2026-01-11,2026-01-17,DE,Android,B,Referral,59,10
886,2026-01-28,2026-01-31,FI,iOS,B,Ads,7,0
886,2026-01-28,2026-02-01,FI,iOS,B,Ads,33,0
887,2026-01-05,2026-01-05,US,Android,A,Ads,39,2
887,2026-01-05,2026-01-07,US,Android,A,Ads,43,5
888,2026-01-04,2026-01-04,FI,iOS,A,Referral,40,10
888,2026-01-04,2026-01-06,FI,iOS,A,Referral,49,5
888,2026-01-04,2026-01-07,FI,iOS,A,Referral,53,0
889,2026-01-03,2026-01-04,US,Android,A,Ads,46,0
889,2026-01-03,2026-01-06,US,Android,A,Ads,57,0
891,2026-01-20,2026-01-21,IN,Android,A,Ads,7,5
891,2026-01-20,2026-01-27,IN,Android,A,Ads,43,0
892,2026-01-25,2026-01-26,IN,Android,A,Ads,40,0
892,2026-01-25,2026-01-27,IN,Android,A,Ads,17,0
892,2026-01-25,2026-01-30,IN,Android,A,Ads,20,0
892,2026-01-25,2026-01-31,IN,Android,A,Ads,20,0
893,2026-01-18,2026-01-18,DE,Android,B,Ads,16,0
894,2026-01-15,2026-01-17,IN,Android,B,Ads,43,0
894,2026-01-15,2026-01-19,IN,Android,B,Ads,14,0
894,2026-01-15,2026-01-21,IN,Android,B,Ads,6,5
895,2026-01-09,2026-01-09,IN,iOS,A,Organic,21,0
895,2026-01-09,2026-01-10,IN,iOS,A,Organic,45,5
896,2026-01-17,2026-01-19,US,Android,B,Organic,30,0
896,2026-01-17,2026-01-20,US,Android,B,Organic,56,0
899,2026-01-01,2026-01-01,US,iOS,B,Organic,58,5
899,2026-01-01,2026-01-02,US,iOS,B,Organic,7,0
900,2026-01-21,2026-01-21,DE,Android,A,Referral,6,5
900,2026-01-21,2026-01-22,DE,Android,A,Referral,13,5
900,2026-01-21,2026-01-23,DE,Android,A,Referral,33,10
900,2026-01-21,2026-01-24,DE,Android,A,Referral,48,0
900,2026-01-21,2026-01-25,DE,Android,A,Referral,48,5
900,2026-01-21,2026-01-26,DE,Android,A,Referral,20,0
901,2026-01-22,2026-01-22,US,iOS,A,Ads,33,0
901,2026-01-22,2026-01-25,US,iOS,A,Ads,48,0
901,2026-01-22,2026-01-27,US,iOS,A,Ads,27,0
901,2026-01-22,2026-01-30,US,iOS,A,Ads,37,0
902,2026-01-22,2026-01-23,FI,iOS,A,Organic,18,0
903,2026-01-03,2026-01-03,FI,iOS,B,Referral,59,5
903,2026-01-03,2026-01-05,FI,iOS,B,Referral,8,15
903,2026-01-03,2026-01-06,FI,iOS,B,Referral,32,10
903,2026-01-03,2026-01-07,FI,iOS,B,Referral,56,5
903,2026-01-03,2026-01-09,FI,iOS,B,Referral,31,10
903,2026-01-03,2026-01-10,FI,iOS,B,Referral,5,5
903,2026-01-03,2026-01-11,FI,iOS,B,Referral,43,15
904,2026-01-16,2026-01-19,DE,Android,A,Ads,56,5
905,2026-01-23,2026-01-23,FI,Android,B,Organic,42,5
905,2026-01-23,2026-01-25,FI,Android,B,Organic,25,0
906,2026-01-25,2026-01-25,US,iOS,A,Ads,43,0
907,2026-01-11,2026-01-12,FI,Android,B,Organic,13,0
907,2026-01-11,2026-01-14,FI,Android,B,Organic,51,0
908,2026-01-12,2026-01-12,US,Android,B,Referral,49,10
908,2026-01-12,2026-01-13,US,Android,B,Referral,49,10
909,2026-01-10,2026-01-11,US,iOS,A,Referral,39,0
910,2026-01-16,2026-01-16,FI,iOS,B,Referral,20,10
911,2026-01-08,2026-01-08,DE,Android,B,Referral,12,10
911,2026-01-08,2026-01-09,DE,Android,B,Referral,9,15
912,2026-01-06,2026-01-08,IN,iOS,A,Organic,13,0
913,2026-01-12,2026-01-12,FI,Android,B,Organic,48,0
913,2026-01-12,2026-01-15,FI,Android,B,Organic,13,0
913,2026-01-12,2026-01-19,FI,Android,B,Organic,37,10
914,2026-01-24,2026-01-24,US,Android,A,Ads,8,0
914,2026-01-24,2026-01-25,US,Android,A,Ads,34,5
915,2026-01-28,2026-01-29,US,Android,A,Organic,31,0
916,2026-01-21,2026-01-23,FI,Android,A,Organic,52,10
916,2026-01-21,2026-01-24,FI,Android,A,Organic,6,0
916,2026-01-21,2026-01-26,FI,Android,A,Organic,56,10
917,2026-01-08,2026-01-08,DE,Android,A,Influencer,56,0
917,2026-01-08,2026-01-11,DE,Android,A,Influencer,17,0
918,2026-01-26,2026-01-27,DE,Android,B,Organic,43,5
918,2026-01-26,2026-01-28,DE,Android,B,Organic,22,0
918,2026-01-26,2026-01-31,DE,Android,B,Organic,30,5
918,2026-01-26,2026-02-01,DE,Android,B,Organic,5,0
918,2026-01-26,2026-02-02,DE,Android,B,Organic,29,10
919,2026-01-28,2026-01-29,US,iOS,B,Organic,19,5
919,2026-01-28,2026-01-30,US,iOS,B,Organic,44,5
919,2026-01-28,2026-02-02,US,iOS,B,Organic,12,5
919,2026-01-28,2026-02-03,US,iOS,B,Organic,51,10
920,2026-01-04,2026-01-04,US,iOS,B,Organic,17,10
920,2026-01-04,2026-01-05,US,iOS,B,Organic,32,5
921,2026-01-26,2026-01-26,DE,Android,A,Organic,36,0
924,2026-01-28,2026-01-28,US,iOS,A,Organic,5,0
924,2026-01-28,2026-01-29,US,iOS,A,Organic,21,0
924,2026-01-28,2026-01-31,US,iOS,A,Organic,48,10
924,2026-01-28,2026-02-01,US,iOS,A,Organic,11,0
924,2026-01-28,2026-02-03,US,iOS,A,Organic,37,10
924,2026-01-28,2026-02-04,US,iOS,A,Organic,58,0
924,2026-01-28,2026-02-05,US,iOS,A,Organic,25,10
925,2026-01-18,2026-01-18,US,Android,A,Referral,59,0
925,2026-01-18,2026-01-19,US,Android,A,Referral,17,10
925,2026-01-18,2026-01-20,US,Android,A,Referral,47,15
926,2026-01-28,2026-01-28,DE,iOS,B,Organic,28,5
926,2026-01-28,2026-01-31,DE,iOS,B,Organic,43,5
926,2026-01-28,2026-02-03,DE,iOS,B,Organic,41,10
927,2026-01-28,2026-01-31,FI,Android,A,Ads,31,5
928,2026-01-05,2026-01-07,DE,Android,A,Organic,29,0
928,2026-01-05,2026-01-09,DE,Android,A,Organic,46,5
928,2026-01-05,2026-01-10,DE,Android,A,Organic,51,10
929,2026-01-09,2026-01-10,FI,iOS,A,Referral,28,10
930,2026-01-04,2026-01-06,FI,iOS,A,Ads,50,0
930,2026-01-04,2026-01-07,FI,iOS,A,Ads,36,0
930,2026-01-04,2026-01-08,FI,iOS,A,Ads,57,2
931,2026-01-27,2026-01-28,FI,Android,B,Referral,17,5
931,2026-01-27,2026-01-29,FI,Android,B,Referral,57,5
932,2026-01-22,2026-01-24,US,Android,A,Referral,14,15
933,2026-01-17,2026-01-17,IN,Android,A,Organic,9,0
933,2026-01-17,2026-01-18,IN,Android,A,Organic,37,10
934,2026-01-09,2026-01-09,DE,iOS,A,Influencer,35,8
934,2026-01-09,2026-01-10,DE,iOS,A,Influencer,53,0
934,2026-01-09,2026-01-12,DE,iOS,A,Influencer,6,3
934,2026-01-09,2026-01-13,DE,iOS,A,Influencer,8,3
936,2026-01-21,2026-01-21,DE,iOS,A,Referral,24,0
936,2026-01-21,2026-01-24,DE,iOS,A,Referral,35,15
936,2026-01-21,2026-01-25,DE,iOS,A,Referral,58,0
936,2026-01-21,2026-01-26,DE,iOS,A,Referral,27,5
937,2026-01-20,2026-01-20,FI,iOS,A,Referral,11,15
937,2026-01-20,2026-01-22,FI,iOS,A,Referral,19,15
938,2026-01-13,2026-01-13,US,iOS,A,Ads,52,0
939,2026-01-28,2026-02-01,IN,iOS,A,Ads,44,0
939,2026-01-28,2026-02-02,IN,iOS,A,Ads,46,0
939,2026-01-28,2026-02-05,IN,iOS,A,Ads,5,0
940,2026-01-16,2026-01-17,US,Android,B,Organic,13,10
941,2026-01-29,2026-01-30,DE,Android,A,Ads,18,0
941,2026-01-29,2026-02-02,DE,Android,A,Ads,10,0
941,2026-01-29,2026-02-04,DE,Android,A,Ads,35,0
942,2026-01-13,2026-01-13,US,iOS,B,Organic,35,0
942,2026-01-13,2026-01-14,US,iOS,B,Organic,5,10
942,2026-01-13,2026-01-15,US,iOS,B,Organic,31,0
942,2026-01-13,2026-01-16,US,iOS,B,Organic,48,10
942,2026-01-13,2026-01-18,US,iOS,B,Organic,6,5
943,2026-01-14,2026-01-15,US,Android,A,Referral,47,10
945,2026-01-29,2026-01-30,FI,iOS,A,Organic,51,10
945,2026-01-29,2026-01-31,FI,iOS,A,Organic,43,0
946,2026-01-06,2026-01-07,US,Android,A,Referral,15,15
946,2026-01-06,2026-01-08,US,Android,A,Referral,30,10
946,2026-01-06,2026-01-09,US,Android,A,Referral,30,5
947,2026-01-18,2026-01-18,FI,iOS,B,Referral,39,0
947,2026-01-18,2026-01-19,FI,iOS,B,Referral,53,5
947,2026-01-18,2026-01-21,FI,iOS,B,Referral,42,10
947,2026-01-18,2026-01-22,FI,iOS,B,Referral,22,0
948,2026-01-19,2026-01-19,DE,iOS,A,Organic,55,0
948,2026-01-19,2026-01-20,DE,iOS,A,Organic,16,10
948,2026-01-19,2026-01-21,DE,iOS,A,Organic,54,10
948,2026-01-19,2026-01-22,DE,iOS,A,Organic,44,0
949,2026-01-05,2026-01-05,US,Android,A,Ads,28,0
949,2026-01-05,2026-01-07,US,Android,A,Ads,37,5
949,2026-01-05,2026-01-09,US,Android,A,Ads,49,0
950,2026-01-15,2026-01-17,IN,iOS,B,Organic,15,0
950,2026-01-15,2026-01-19,IN,iOS,B,Organic,36,0
950,2026-01-15,2026-01-20,IN,iOS,B,Organic,22,0
950,2026-01-15,2026-01-21,IN,iOS,B,Organic,6,5
951,2026-01-25,2026-01-26,DE,iOS,B,Referral,25,5
953,2026-01-10,2026-01-11,IN,iOS,B,Organic,11,0
953,2026-01-10,2026-01-13,IN,iOS,B,Organic,12,5
953,2026-01-10,2026-01-14,IN,iOS,B,Organic,50,5
954,2026-01-24,2026-01-25,US,iOS,B,Ads,43,0
954,2026-01-24,2026-01-27,US,iOS,B,Ads,41,0
955,2026-01-30,2026-01-30,US,iOS,B,Referral,14,5
955,2026-01-30,2026-01-31,US,iOS,B,Referral,42,10
957,2026-01-27,2026-01-30,US,iOS,A,Referral,5,10
957,2026-01-27,2026-02-01,US,iOS,A,Referral,53,15
957,2026-01-27,2026-02-02,US,iOS,A,Referral,36,5
957,2026-01-27,2026-02-03,US,iOS,A,Referral,25,10
957,2026-01-27,2026-02-04,US,iOS,A,Referral,43,5
958,2026-01-13,2026-01-13,FI,Android,A,Influencer,19,0
958,2026-01-13,2026-01-14,FI,Android,A,Influencer,22,0
958,2026-01-13,2026-01-15,FI,Android,A,Influencer,58,0
958,2026-01-13,2026-01-18,FI,Android,A,Influencer,40,0
958,2026-01-13,2026-01-19,FI,Android,A,Influencer,58,0
958,2026-01-13,2026-01-20,FI,Android,A,Influencer,42,0
959,2026-01-05,2026-01-05,IN,Android,B,Referral,52,0
960,2026-01-23,2026-01-23,FI,Android,A,Influencer,59,3
961,2026-01-24,2026-01-25,US,iOS,B,Influencer,41,0
962,2026-01-01,2026-01-01,DE,iOS,A,Referral,27,0
962,2026-01-01,2026-01-02,DE,iOS,A,Referral,10,0
962,2026-01-01,2026-01-03,DE,iOS,A,Referral,17,15
962,2026-01-01,2026-01-07,DE,iOS,A,Referral,49,5
963,2026-01-22,2026-01-22,IN,Android,A,Organic,49,0
965,2026-01-18,2026-01-18,US,Android,A,Organic,13,0
965,2026-01-18,2026-01-19,US,Android,A,Organic,54,0
966,2026-01-15,2026-01-15,DE,iOS,B,Organic,42,0
967,2026-01-17,2026-01-18,DE,Android,B,Ads,7,0
967,2026-01-17,2026-01-20,DE,Android,B,Ads,53,0
967,2026-01-17,2026-01-22,DE,Android,B,Ads,33,0
967,2026-01-17,2026-01-23,DE,Android,B,Ads,57,0
968,2026-01-11,2026-01-13,FI,Android,A,Ads,11,2
968,2026-01-11,2026-01-14,FI,Android,A,Ads,20,0
968,2026-01-11,2026-01-15,FI,Android,A,Ads,33,0
968,2026-01-11,2026-01-16,FI,Android,A,Ads,5,0
969,2026-01-21,2026-01-23,IN,iOS,B,Influencer,25,0
969,2026-01-21,2026-01-24,IN,iOS,B,Influencer,37,8
969,2026-01-21,2026-01-25,IN,iOS,B,Influencer,58,0
969,2026-01-21,2026-01-27,IN,iOS,B,Influencer,29,8
970,2026-01-26,2026-01-26,IN,Android,A,Referral,56,0
970,2026-01-26,2026-01-27,IN,Android,A,Referral,5,5
970,2026-01-26,2026-01-28,IN,Android,A,Referral,6,0
971,2026-01-25,2026-01-25,DE,iOS,A,Referral,30,5
971,2026-01-25,2026-01-28,DE,iOS,A,Referral,10,15
972,2026-01-22,2026-01-22,FI,iOS,B,Organic,39,10
973,2026-01-27,2026-01-29,IN,iOS,A,Ads,50,0
974,2026-01-27,2026-01-28,DE,Android,B,Ads,30,0
975,2026-01-17,2026-01-19,US,Android,A,Ads,42,2
975,2026-01-17,2026-01-20,US,Android,A,Ads,24,0
976,2026-01-13,2026-01-17,IN,iOS,A,Ads,41,5
978,2026-01-02,2026-01-02,FI,Android,A,Influencer,35,0
978,2026-01-02,2026-01-03,FI,Android,A,Influencer,12,3
979,2026-01-09,2026-01-11,FI,Android,A,Referral,22,5
979,2026-01-09,2026-01-12,FI,Android,A,Referral,27,0
979,2026-01-09,2026-01-16,FI,Android,A,Referral,32,0
980,2026-01-03,2026-01-05,US,Android,B,Ads,28,5
980,2026-01-03,2026-01-09,US,Android,B,Ads,37,0
981,2026-01-01,2026-01-01,IN,iOS,B,Ads,54,0
981,2026-01-01,2026-01-03,IN,iOS,B,Ads,46,0
981,2026-01-01,2026-01-05,IN,iOS,B,Ads,23,0
981,2026-01-01,2026-01-06,IN,iOS,B,Ads,12,0
981,2026-01-01,2026-01-08,IN,iOS,B,Ads,24,0
982,2026-01-21,2026-01-22,IN,Android,B,Organic,49,5
983,2026-01-16,2026-01-20,US,iOS,B,Ads,35,0
983,2026-01-16,2026-01-21,US,iOS,B,Ads,39,0
983,2026-01-16,2026-01-23,US,iOS,B,Ads,38,0
984,2026-01-23,2026-01-23,IN,iOS,B,Influencer,10,0
984,2026-01-23,2026-01-24,IN,iOS,B,Influencer,53,8
984,2026-01-23,2026-01-26,IN,iOS,B,Influencer,24,8
984,2026-01-23,2026-01-27,IN,iOS,B,Influencer,30,3
985,2026-01-06,2026-01-06,US,Android,B,Organic,18,0
985,2026-01-06,2026-01-07,US,Android,B,Organic,21,5
985,2026-01-06,2026-01-09,US,Android,B,Organic,54,10
985,2026-01-06,2026-01-10,US,Android,B,Organic,23,5
985,2026-01-06,2026-01-11,US,Android,B,Organic,23,5
985,2026-01-06,2026-01-12,US,Android,B,Organic,56,10
985,2026-01-06,2026-01-13,US,Android,B,Organic,16,10
986,2026-01-28,2026-01-28,US,iOS,A,Organic,52,5
988,2026-01-05,2026-01-08,FI,Android,B,Ads,42,0
989,2026-01-05,2026-01-05,IN,iOS,B,Organic,24,0
989,2026-01-05,2026-01-06,IN,iOS,B,Organic,51,10
989,2026-01-05,2026-01-08,IN,iOS,B,Organic,44,10
989,2026-01-05,2026-01-09,IN,iOS,B,Organic,10,0
990,2026-01-06,2026-01-06,US,iOS,A,Referral,35,15
990,2026-01-06,2026-01-07,US,iOS,A,Referral,32,0
990,2026-01-06,2026-01-09,US,iOS,A,Referral,54,15
990,2026-01-06,2026-01-12,US,iOS,A,Referral,54,15
991,2026-01-03,2026-01-03,IN,iOS,A,Organic,37,5
993,2026-01-23,2026-01-23,US,Android,B,Organic,40,10
994,2026-01-05,2026-01-05,DE,Android,B,Organic,34,5
994,2026-01-05,2026-01-06,DE,Android,B,Organic,35,0
994,2026-01-05,2026-01-08,DE,Android,B,Organic,5,0
995,2026-01-21,2026-01-21,FI,Android,B,Referral,19,10
995,2026-01-21,2026-01-24,FI,Android,B,Referral,40,15
995,2026-01-21,2026-01-26,FI,Android,B,Referral,59,5
996,2026-01-05,2026-01-07,DE,iOS,A,Ads,24,0
997,2026-01-10,2026-01-10,IN,iOS,A,Ads,59,2
998,2026-01-10,2026-01-12,IN,iOS,B,Organic,47,5
998,2026-01-10,2026-01-13,IN,iOS,B,Organic,16,10
999,2026-01-19,2026-01-20,FI,Android,B,Organic,59,0
999,2026-01-19,2026-01-23,FI,Android,B,Organic,55,0
1000,2026-01-17,2026-01-17,IN,iOS,A,Organic,41,0
1000,2026-01-17,2026-01-18,IN,iOS,A,Organic,43,5
1000,2026-01-17,2026-01-19,IN,iOS,A,Organic,57,10
1000,2026-01-17,2026-01-21,IN,iOS,A,Organic,8,0
1000,2026-01-17,2026-01-22,IN,iOS,A,Organic,51,0
1000,2026-01-17,2026-01-24,IN,iOS,A,Organic,35,0
1002,2026-01-14,2026-01-15,US,iOS,A,Organic,8,0
1002,2026-01-14,2026-01-17,US,iOS,A,Organic,20,0
1002,2026-01-14,2026-01-18,US,iOS,A,Organic,25,0
1003,2026-01-09,2026-01-09,US,Android,A,Referral,49,10
1003,2026-01-09,2026-01-10,US,Android,A,Referral,49,10
1004,2026-01-14,2026-01-14,US,Android,B,Organic,41,0
1004,2026-01-14,2026-01-19,US,Android,B,Organic,13,0
1005,2026-01-01,2026-01-01,FI,iOS,A,Influencer,24,3
1005,2026-01-01,2026-01-02,FI,iOS,A,Influencer,46,3
1006,2026-01-19,2026-01-20,IN,iOS,A,Organic,57,0
1007,2026-01-13,2026-01-14,DE,Android,A,Influencer,53,3
1007,2026-01-13,2026-01-15,DE,Android,A,Influencer,18,0
1008,2026-01-13,2026-01-13,IN,Android,B,Referral,23,15
1008,2026-01-13,2026-01-14,IN,Android,B,Referral,45,10
1008,2026-01-13,2026-01-15,IN,Android,B,Referral,31,15
1008,2026-01-13,2026-01-16,IN,Android,B,Referral,57,10
1009,2026-01-04,2026-01-04,IN,iOS,B,Ads,9,0
1010,2026-01-30,2026-01-30,IN,iOS,A,Referral,35,0
1010,2026-01-30,2026-01-31,IN,iOS,A,Referral,22,5
1010,2026-01-30,2026-02-01,IN,iOS,A,Referral,11,15
1010,2026-01-30,2026-02-02,IN,iOS,A,Referral,20,10
1010,2026-01-30,2026-02-05,IN,iOS,A,Referral,7,5
1010,2026-01-30,2026-02-06,IN,iOS,A,Referral,8,5
1011,2026-01-01,2026-01-06,US,Android,A,Ads,28,0
1012,2026-01-17,2026-01-17,DE,iOS,A,Influencer,43,8
1013,2026-01-08,2026-01-10,DE,Android,B,Organic,39,10
1013,2026-01-08,2026-01-11,DE,Android,B,Organic,58,5
1013,2026-01-08,2026-01-12,DE,Android,B,Organic,5,0
1013,2026-01-08,2026-01-13,DE,Android,B,Organic,42,5
1013,2026-01-08,2026-01-14,DE,Android,B,Organic,47,10
1013,2026-01-08,2026-01-15,DE,Android,B,Organic,40,5
1014,2026-01-02,2026-01-09,IN,Android,B,Ads,25,0
1014,2026-01-02,2026-01-10,IN,Android,B,Ads,44,0
1015,2026-01-28,2026-01-28,US,iOS,B,Organic,57,0
1015,2026-01-28,2026-02-02,US,iOS,B,Organic,51,10
1015,2026-01-28,2026-02-03,US,iOS,B,Organic,7,0
1015,2026-01-28,2026-02-05,US,iOS,B,Organic,47,0
1016,2026-01-08,2026-01-08,US,iOS,A,Influencer,47,0
1016,2026-01-08,2026-01-09,US,iOS,A,Influencer,21,3
1016,2026-01-08,2026-01-10,US,iOS,A,Influencer,42,0
1016,2026-01-08,2026-01-11,US,iOS,A,Influencer,6,8
1016,2026-01-08,2026-01-13,US,iOS,A,Influencer,12,0
1017,2026-01-07,2026-01-07,DE,iOS,B,Ads,39,5
1017,2026-01-07,2026-01-08,DE,iOS,B,Ads,21,2
1018,2026-01-26,2026-01-26,US,iOS,A,Organic,46,0
1019,2026-01-26,2026-01-27,US,iOS,A,Referral,24,15
1019,2026-01-26,2026-01-29,US,iOS,A,Referral,20,10
1020,2026-01-02,2026-01-02,US,Android,A,Referral,22,10
1020,2026-01-02,2026-01-04,US,Android,A,Referral,44,10
1020,2026-01-02,2026-01-05,US,Android,A,Referral,50,15
1020,2026-01-02,2026-01-06,US,Android,A,Referral,18,10
1020,2026-01-02,2026-01-08,US,Android,A,Referral,46,5
1020,2026-01-02,2026-01-09,US,Android,A,Referral,55,0
1021,2026-01-22,2026-01-22,FI,Android,B,Organic,30,10
